date,ticker
2018-12-31,BRAP4
2018-12-31,BRFS3
2018-12-31,BRKM5
2018-12-31,BRML3
2018-12-31,CCRO3
2018-12-31,CIEL3
2018-12-31,CMIG4
2018-12-31,COGN3
2018-12-31,CPLE6
2018-12-31,CSAN3
2018-12-31,CSNA3
2018-12-31,CVCB3
2018-12-31,CYRE3
2018-12-31,ECOR3
2018-12-31,EGIE3
2018-12-31,ELET3
2018-12-31,ELET6
2018-12-31,EMBR3
2018-12-31,ENBR3
2018-12-31,EQTL3
2018-12-31,FIBR3
2018-12-31,FLRY3
2018-12-31,GGBR4
2018-12-31,GOAU4
2018-12-31,GOLL4
2018-12-31,HYPE3
2018-12-31,ITSA4
2018-12-31,ITUB4
2018-12-31,JBSS3
2018-12-31,JPSA3
2018-12-31,KLBN11
2018-12-31,LOGG3
2018-12-31,LREN3
2018-12-31,MGLU3
2018-12-31,MRFG3
2018-12-31,MRVE3
2018-12-31,MULT3
2018-12-31,NTCO3
2018-12-31,PCAR3
2018-12-31,PETR3
2018-12-31,PETR4
2018-12-31,QUAL3
2018-12-31,RADL3
2018-12-31,RAIL3
2018-12-31,RENT3
2018-12-31,SANB11
2018-12-31,SBSP3
2018-12-31,SUZB3
2018-12-31,TAEE11
2018-12-31,TIMS3
2018-12-31,UGPA3
2018-12-31,USIM5
2018-12-31,VALE3
2018-12-31,VIIA3
2018-12-31,VIVT3
2018-12-31,WEGE3
2018-12-31,YDUQ3
2019-01-31,ABEV3
2019-01-31,AMER3
2019-01-31,B3SA3
2019-01-31,BBAS3
2019-01-31,BBDC3
2019-01-31,BBDC4
2019-01-31,BBSE3
2019-01-31,BRAP4
2019-01-31,BRFS3
2019-01-31,BRKM5
2019-01-31,BRML3
2019-01-31,CCRO3
2019-01-31,CIEL3
2019-01-31,CMIG4
2019-01-31,COGN3
2019-01-31,CSAN3
2019-01-31,CSNA3
2019-01-31,CVCB3
2019-01-31,CYRE3
2019-01-31,ECOR3
2019-01-31,EGIE3
2019-01-31,ELET3
2019-01-31,ELET6
2019-01-31,EMBR3
2019-01-31,ENBR3
2019-01-31,EQTL3
2019-01-31,FLRY3
2019-01-31,GGBR4
2019-01-31,GOAU4
2019-01-31,GOLL4
2019-01-31,HYPE3
2019-01-31,ITSA4
2019-01-31,ITUB4
2019-01-31,JBSS3
2019-01-31,JPSA3
2019-01-31,KLBN11
2019-01-31,LOGG3
2019-01-31,LREN3
2019-01-31,MGLU3
2019-01-31,MRFG3
2019-01-31,MRVE3
2019-01-31,MULT3
2019-01-31,NTCO3
2019-01-31,PCAR3
2019-01-31,PETR3
2019-01-31,PETR4
2019-01-31,QUAL3
2019-01-31,RADL3
2019-01-31,RAIL3
2019-01-31,RENT3
2019-01-31,SANB11
2019-01-31,SBSP3
2019-01-31,SUZB3
2019-01-31,TAEE11
2019-01-31,TIMS3
2019-01-31,UGPA3
2019-01-31,USIM5
2019-01-31,VALE3
2019-01-31,VBBR3
2019-01-31,VIIA3
2019-01-31,VIVT3
2019-01-31,WEGE3
2019-01-31,YDUQ3
2019-02-28,ABEV3
2019-02-28,AMER3
2019-02-28,B3SA3
2019-02-28,BBAS3
2019-02-28,BBDC3
2019-02-28,BBDC4
2019-02-28,BBSE3
2019-02-28,BRAP4
2019-02-28,BRFS3
2019-02-28,BRKM5
2019-02-28,BRML3
2019-02-28,CCRO3
2019-02-28,CIEL3
2019-02-28,CMIG4
2019-02-28,COGN3
2019-02-28,CSAN3
2019-02-28,CSNA3
2019-02-28,CVCB3
2019-02-28,CYRE3
2019-02-28,ECOR3
2019-02-28,EGIE3
2019-02-28,ELET3
2019-02-28,ELET6
2019-02-28,EMBR3
2019-02-28,ENBR3
2019-02-28,EQTL3
2019-02-28,FLRY3
2019-02-28,GGBR4
2019-02-28,GOAU4
2019-02-28,GOLL4
2019-02-28,HYPE3
2019-02-28,ITSA4
2019-02-28,ITUB4
2019-02-28,JBSS3
2019-02-28,JPSA3
2019-02-28,KLBN11
2019-02-28,LOGG3
2019-02-28,LREN3
2019-02-28,MGLU3
2019-02-28,MRFG3
2019-02-28,MRVE3
2019-02-28,MULT3
2019-02-28,NTCO3
2019-02-28,PCAR3
2019-02-28,PETR3
2019-02-28,PETR4
2019-02-28,QUAL3
2019-02-28,RADL3
2019-02-28,RAIL3
2019-02-28,RENT3
2019-02-28,SANB11
2019-02-28,SBSP3
2019-02-28,SUZB3
2019-02-28,TAEE11
2019-02-28,TIMS3
2019-02-28,UGPA3
2019-02-28,USIM5
2019-02-28,VALE3
2019-02-28,VBBR3
2019-02-28,VIIA3
2019-02-28,VIVT3
2019-02-28,WEGE3
2019-02-28,YDUQ3
2019-03-31,ABEV3
2019-03-31,AMER3
2019-03-31,B3SA3
2019-03-31,BBAS3
2019-03-31,BBDC3
2019-03-31,BBDC4
2019-03-31,BBSE3
2019-03-31,BRAP4
2019-03-31,BRFS3
2019-03-31,BRKM5
2019-03-31,BRML3
2019-03-31,CCRO3
2019-03-31,CIEL3
2019-03-31,CMIG4
2019-03-31,COGN3
2019-03-31,CSAN3
2019-03-31,CSNA3
2019-03-31,CVCB3
2019-03-31,CYRE3
2019-03-31,ECOR3
2019-03-31,EGIE3
2019-03-31,ELET3
2019-03-31,ELET6
2019-03-31,EMBR3
2019-03-31,ENBR3
2019-03-31,EQTL3
2019-03-31,FLRY3
2019-03-31,GGBR4
2019-03-31,GOAU4
2019-03-31,GOLL4
2019-03-31,HYPE3
2019-03-31,ITSA4
2019-03-31,ITUB4
2019-03-31,JBSS3
2019-03-31,JPSA3
2019-03-31,KLBN11
2019-03-31,LOGG3
2019-03-31,LREN3
2019-03-31,MGLU3
2019-03-31,MRFG3
2019-03-31,MRVE3
2019-03-31,MULT3
2019-03-31,NTCO3
2019-03-31,PCAR3
2019-03-31,PETR3
2019-03-31,PETR4
2019-03-31,QUAL3
2019-03-31,RADL3
2019-03-31,RAIL3
2019-03-31,RENT3
2019-03-31,SANB11
2019-03-31,SBSP3
2019-03-31,SUZB3
2019-03-31,TAEE11
2019-03-31,TIMS3
2019-03-31,UGPA3
2019-03-31,USIM5
2019-03-31,VALE3
2019-03-31,VBBR3
2019-03-31,VIIA3
2019-03-31,VIVT3
2019-03-31,WEGE3
2019-03-31,YDUQ3
2019-04-30,ABEV3
2019-04-30,AMER3
2019-04-30,B3SA3
2019-04-30,BBAS3
2019-04-30,BBDC3
2019-04-30,BBDC4
2019-04-30,BBSE3
2019-04-30,BRAP4
2019-04-30,BRFS3
2019-04-30,BRKM5
2019-04-30,BRML3
2019-04-30,CCRO3
2019-04-30,CIEL3
2019-04-30,CMIG4
2019-04-30,COGN3
2019-04-30,CSAN3
2019-04-30,CSNA3
2019-04-30,CVCB3
2019-04-30,CYRE3
2019-04-30,ECOR3
2019-04-30,EGIE3
2019-04-30,ELET3
2019-04-30,ELET6
2019-04-30,EMBR3
2019-04-30,ENBR3
2019-04-30,EQTL3
2019-04-30,FLRY3
2019-04-30,GGBR4
2019-04-30,GOAU4
2019-04-30,GOLL4
2019-04-30,HYPE3
2019-04-30,ITSA4
2019-04-30,ITUB4
2019-04-30,JBSS3
2019-04-30,JPSA3
2019-04-30,KLBN11
2019-04-30,LOGG3
2019-04-30,LREN3
2019-04-30,MGLU3
2019-04-30,MRFG3
2019-04-30,MRVE3
2019-04-30,MULT3
2019-04-30,NTCO3
2019-04-30,PCAR3
2019-04-30,PETR3
2019-04-30,PETR4
2019-04-30,QUAL3
2019-04-30,RADL3
2019-04-30,RAIL3
2019-04-30,RENT3
2019-04-30,SANB11
2019-04-30,SBSP3
2019-04-30,SUZB3
2019-04-30,TAEE11
2019-04-30,TIMS3
2019-04-30,UGPA3
2019-04-30,USIM5
2019-04-30,VALE3
2019-04-30,VBBR3
2019-04-30,VIIA3
2019-04-30,VIVT3
2019-04-30,WEGE3
2019-04-30,YDUQ3
2019-05-31,ABEV3
2019-05-31,AMER3
2019-05-31,AZUL4
2019-05-31,B3SA3
2019-05-31,BBAS3
2019-05-31,BBDC3
2019-05-31,BBDC4
2019-05-31,BBSE3
2019-05-31,BRAP4
2019-05-31,BRFS3
2019-05-31,BRKM5
2019-05-31,BRML3
2019-05-31,CCRO3
2019-05-31,CIEL3
2019-05-31,CMIG4
2019-05-31,COGN3
2019-05-31,CSAN3
2019-05-31,CSNA3
2019-05-31,CVCB3
2019-05-31,CYRE3
2019-05-31,ECOR3
2019-05-31,EGIE3
2019-05-31,ELET3
2019-05-31,ELET6
2019-05-31,EMBR3
2019-05-31,ENBR3
2019-05-31,EQTL3
2019-05-31,FLRY3
2019-05-31,GGBR4
2019-05-31,GOAU4
2019-05-31,GOLL4
2019-05-31,HYPE3
2019-05-31,IRBR3
2019-05-31,ITSA4
2019-05-31,ITUB4
2019-05-31,JBSS3
2019-05-31,JPSA3
2019-05-31,KLBN11
2019-05-31,LREN3
2019-05-31,MGLU3
2019-05-31,MRFG3
2019-05-31,MRVE3
2019-05-31,MULT3
2019-05-31,NTCO3
2019-05-31,PCAR3
2019-05-31,PETR3
2019-05-31,PETR4
2019-05-31,QUAL3
2019-05-31,RADL3
2019-05-31,RAIL3
2019-05-31,RENT3
2019-05-31,SANB11
2019-05-31,SBSP3
2019-05-31,SUZB3
2019-05-31,TAEE11
2019-05-31,TIMS3
2019-05-31,UGPA3
2019-05-31,USIM5
2019-05-31,VALE3
2019-05-31,VBBR3
2019-05-31,VIIA3
2019-05-31,VIVT3
2019-05-31,WEGE3
2019-05-31,YDUQ3
2019-06-30,ABEV3
2019-06-30,AMER3
2019-06-30,AZUL4
2019-06-30,B3SA3
2019-06-30,BBAS3
2019-06-30,BBDC3
2019-06-30,BBDC4
2019-06-30,BBSE3
2019-06-30,BRAP4
2019-06-30,BRFS3
2019-06-30,BRKM5
2019-06-30,BRML3
2019-06-30,CCRO3
2019-06-30,CIEL3
2019-06-30,CMIG4
2019-06-30,COGN3
2019-06-30,CSAN3
2019-06-30,CSNA3
2019-06-30,CVCB3
2019-06-30,CYRE3
2019-06-30,ECOR3
2019-06-30,EGIE3
2019-06-30,ELET3
2019-06-30,ELET6
2019-06-30,EMBR3
2019-06-30,ENBR3
2019-06-30,EQTL3
2019-06-30,FLRY3
2019-06-30,GGBR4
2019-06-30,GOAU4
2019-06-30,GOLL4
2019-06-30,HYPE3
2019-06-30,IRBR3
2019-06-30,ITSA4
2019-06-30,ITUB4
2019-06-30,JBSS3
2019-06-30,JPSA3
2019-06-30,KLBN11
2019-06-30,LREN3
2019-06-30,MGLU3
2019-06-30,MRFG3
2019-06-30,MRVE3
2019-06-30,MULT3
2019-06-30,NTCO3
2019-06-30,PCAR3
2019-06-30,PETR3
2019-06-30,PETR4
2019-06-30,QUAL3
2019-06-30,RADL3
2019-06-30,RAIL3
2019-06-30,RENT3
2019-06-30,SANB11
2019-06-30,SBSP3
2019-06-30,SUZB3
2019-06-30,TAEE11
2019-06-30,TIMS3
2019-06-30,UGPA3
2019-06-30,USIM5
2019-06-30,VALE3
2019-06-30,VBBR3
2019-06-30,VIIA3
2019-06-30,VIVT3
2019-06-30,WEGE3
2019-06-30,YDUQ3
2019-07-31,ABEV3
2019-07-31,AMER3
2019-07-31,AZUL4
2019-07-31,B3SA3
2019-07-31,BBAS3
2019-07-31,BBDC3
2019-07-31,BBDC4
2019-07-31,BBSE3
2019-07-31,BRAP4
2019-07-31,BRFS3
2019-07-31,BRKM5
2019-07-31,BRML3
2019-07-31,CCRO3
2019-07-31,CIEL3
2019-07-31,CMIG4
2019-07-31,COGN3
2019-07-31,CSAN3
2019-07-31,CSNA3
2019-07-31,CVCB3
2019-07-31,CYRE3
2019-07-31,ECOR3
2019-07-31,EGIE3
2019-07-31,ELET3
2019-07-31,ELET6
2019-07-31,EMBR3
2019-07-31,ENBR3
2019-07-31,EQTL3
2019-07-31,FLRY3
2019-07-31,GGBR4
2019-07-31,GOAU4
2019-07-31,GOLL4
2019-07-31,HYPE3
2019-07-31,IRBR3
2019-07-31,ITSA4
2019-07-31,ITUB4
2019-07-31,JBSS3
2019-07-31,JPSA3
2019-07-31,KLBN11
2019-07-31,LREN3
2019-07-31,MGLU3
2019-07-31,MRFG3
2019-07-31,MRVE3
2019-07-31,MULT3
2019-07-31,NTCO3
2019-07-31,PCAR3
2019-07-31,PETR3
2019-07-31,PETR4
2019-07-31,QUAL3
2019-07-31,RADL3
2019-07-31,RAIL3
2019-07-31,RENT3
2019-07-31,SANB11
2019-07-31,SBSP3
2019-07-31,SUZB3
2019-07-31,TAEE11
2019-07-31,TIMS3
2019-07-31,UGPA3
2019-07-31,USIM5
2019-07-31,VALE3
2019-07-31,VBBR3
2019-07-31,VIIA3
2019-07-31,VIVT3
2019-07-31,WEGE3
2019-07-31,YDUQ3
2019-08-31,ABEV3
2019-08-31,AMER3
2019-08-31,AZUL4
2019-08-31,B3SA3
2019-08-31,BBAS3
2019-08-31,BBDC3
2019-08-31,BBDC4
2019-08-31,BBSE3
2019-08-31,BRAP4
2019-08-31,BRFS3
2019-08-31,BRKM5
2019-08-31,BRML3
2019-08-31,CCRO3
2019-08-31,CIEL3
2019-08-31,CMIG4
2019-08-31,COGN3
2019-08-31,CSAN3
2019-08-31,CSNA3
2019-08-31,CVCB3
2019-08-31,CYRE3
2019-08-31,ECOR3
2019-08-31,EGIE3
2019-08-31,ELET3
2019-08-31,ELET6
2019-08-31,EMBR3
2019-08-31,ENBR3
2019-08-31,EQTL3
2019-08-31,FLRY3
2019-08-31,GGBR4
2019-08-31,GOAU4
2019-08-31,GOLL4
2019-08-31,HYPE3
2019-08-31,IRBR3
2019-08-31,ITSA4
2019-08-31,ITUB4
2019-08-31,JBSS3
2019-08-31,JPSA3
2019-08-31,KLBN11
2019-08-31,LREN3
2019-08-31,MGLU3
2019-08-31,MRFG3
2019-08-31,MRVE3
2019-08-31,MULT3
2019-08-31,NTCO3
2019-08-31,PCAR3
2019-08-31,PETR3
2019-08-31,PETR4
2019-08-31,QUAL3
2019-08-31,RADL3
2019-08-31,RAIL3
2019-08-31,RENT3
2019-08-31,SANB11
2019-08-31,SBSP3
2019-08-31,SUZB3
2019-08-31,TAEE11
2019-08-31,TIMS3
2019-08-31,UGPA3
2019-08-31,USIM5
2019-08-31,VALE3
2019-08-31,VBBR3
2019-08-31,VIIA3
2019-08-31,VIVT3
2019-08-31,WEGE3
2019-08-31,YDUQ3
2019-09-30,ABEV3
2019-09-30,AMER3
2019-09-30,AZUL4
2019-09-30,B3SA3
2019-09-30,BBAS3
2019-09-30,BBDC3
2019-09-30,BBDC4
2019-09-30,BBSE3
2019-09-30,BPAC11
2019-09-30,BRAP4
2019-09-30,BRFS3
2019-09-30,BRKM5
2019-09-30,BRML3
2019-09-30,CCRO3
2019-09-30,CIEL3
2019-09-30,CMIG4
2019-09-30,COGN3
2019-09-30,CSAN3
2019-09-30,CSNA3
2019-09-30,CVCB3
2019-09-30,CYRE3
2019-09-30,ECOR3
2019-09-30,EGIE3
2019-09-30,ELET3
2019-09-30,ELET6
2019-09-30,EMBR3
2019-09-30,ENBR3
2019-09-30,EQTL3
2019-09-30,FLRY3
2019-09-30,GGBR4
2019-09-30,GOAU4
2019-09-30,GOLL4
2019-09-30,HAPV3
2019-09-30,HYPE3
2019-09-30,IRBR3
2019-09-30,ITSA4
2019-09-30,ITUB4
2019-09-30,JBSS3
2019-09-30,JPSA3
2019-09-30,KLBN11
2019-09-30,LREN3
2019-09-30,MGLU3
2019-09-30,MRFG3
2019-09-30,MRVE3
2019-09-30,MULT3
2019-09-30,NTCO3
2019-09-30,PCAR3
2019-09-30,PETR3
2019-09-30,PETR4
2019-09-30,QUAL3
2019-09-30,RADL3
2019-09-30,RAIL3
2019-09-30,RENT3
2019-09-30,SANB11
2019-09-30,SBSP3
2019-09-30,SUZB3
2019-09-30,TAEE11
2019-09-30,TIMS3
2019-09-30,UGPA3
2019-09-30,USIM5
2019-09-30,VALE3
2019-09-30,VBBR3
2019-09-30,VIIA3
2019-09-30,VIVT3
2019-09-30,WEGE3
2019-09-30,YDUQ3
2019-10-31,ABEV3
2019-10-31,AMER3
2019-10-31,AZUL4
2019-10-31,B3SA3
2019-10-31,BBAS3
2019-10-31,BBDC3
2019-10-31,BBDC4
2019-10-31,BBSE3
2019-10-31,BPAC11
2019-10-31,BRAP4
2019-10-31,BRFS3
2019-10-31,BRKM5
2019-10-31,BRML3
2019-10-31,CCRO3
2019-10-31,CIEL3
2019-10-31,CMIG4
2019-10-31,COGN3
2019-10-31,CSAN3
2019-10-31,CSNA3
2019-10-31,CVCB3
2019-10-31,CYRE3
2019-10-31,ECOR3
2019-10-31,EGIE3
2019-10-31,ELET3
2019-10-31,ELET6
2019-10-31,EMBR3
2019-10-31,ENBR3
2019-10-31,EQTL3
2019-10-31,FLRY3
2019-10-31,GGBR4
2019-10-31,GOAU4
2019-10-31,GOLL4
2019-10-31,HAPV3
2019-10-31,HYPE3
2019-10-31,IRBR3
2019-10-31,ITSA4
2019-10-31,ITUB4
2019-10-31,JBSS3
2019-10-31,JPSA3
2019-10-31,KLBN11
2019-10-31,LREN3
2019-10-31,MGLU3
2019-10-31,MRFG3
2019-10-31,MRVE3
2019-10-31,MULT3
2019-10-31,NTCO3
2019-10-31,PCAR3
2019-10-31,PETR3
2019-10-31,PETR4
2019-10-31,QUAL3
2019-10-31,RADL3
2019-10-31,RAIL3
2019-10-31,RENT3
2019-10-31,SANB11
2019-10-31,SBSP3
2019-10-31,SUZB3
2019-10-31,TAEE11
2019-10-31,TIMS3
2019-10-31,UGPA3
2019-10-31,USIM5
2019-10-31,VALE3
2019-10-31,VBBR3
2019-10-31,VIIA3
2019-10-31,VIVT3
2019-10-31,WEGE3
2019-10-31,YDUQ3
2019-11-30,ABEV3
2019-11-30,AMER3
2019-11-30,AZUL4
2019-11-30,B3SA3
2019-11-30,BBAS3
2019-11-30,BBDC3
2019-11-30,BBDC4
2019-11-30,BBSE3
2019-11-30,BPAC11
2019-11-30,BRAP4
2019-11-30,BRFS3
2019-11-30,BRKM5
2019-11-30,BRML3
2019-11-30,CCRO3
2019-11-30,CIEL3
2019-11-30,CMIG4
2019-11-30,COGN3
2019-11-30,CSAN3
2019-11-30,CSNA3
2019-11-30,CVCB3
2019-11-30,CYRE3
2019-11-30,ECOR3
2019-11-30,EGIE3
2019-11-30,ELET3
2019-11-30,ELET6
2019-11-30,EMBR3
2019-11-30,ENBR3
2019-11-30,EQTL3
2019-11-30,FLRY3
2019-11-30,GGBR4
2019-11-30,GOAU4
2019-11-30,GOLL4
2019-11-30,HAPV3
2019-11-30,HYPE3
2019-11-30,IRBR3
2019-11-30,ITSA4
2019-11-30,ITUB4
2019-11-30,JBSS3
2019-11-30,JPSA3
2019-11-30,KLBN11
2019-11-30,LREN3
2019-11-30,MGLU3
2019-11-30,MRFG3
2019-11-30,MRVE3
2019-11-30,MULT3
2019-11-30,NTCO3
2019-11-30,PCAR3
2019-11-30,PETR3
2019-11-30,PETR4
2019-11-30,QUAL3
2019-11-30,RADL3
2019-11-30,RAIL3
2019-11-30,RENT3
2019-11-30,SANB11
2019-11-30,SBSP3
2019-11-30,SUZB3
2019-11-30,TAEE11
2019-11-30,TIMS3
2019-11-30,UGPA3
2019-11-30,USIM5
2019-11-30,VALE3
2019-11-30,VBBR3
2019-11-30,VIIA3
2019-11-30,VIVT3
2019-11-30,WEGE3
2019-11-30,YDUQ3
2019-12-31,ABEV3
2019-12-31,AMER3
2019-12-31,AZUL4
2019-12-31,B3SA3
2019-12-31,BBAS3
2019-12-31,BBDC3
2019-12-31,BBDC4
2019-12-31,BBSE3
2019-12-31,BPAC11
2019-12-31,BRAP4
2019-12-31,BRFS3
2019-12-31,BRKM5
2019-12-31,BRML3
2019-12-31,CCRO3
2019-12-31,CIEL3
2019-12-31,CMIG4
2019-12-31,COGN3
2019-12-31,CSAN3
2019-12-31,CSNA3
2019-12-31,CVCB3
2019-12-31,CYRE3
2019-12-31,ECOR3
2019-12-31,EGIE3
2019-12-31,ELET3
2019-12-31,ELET6
2019-12-31,EMBR3
2019-12-31,ENBR3
2019-12-31,EQTL3
2019-12-31,FLRY3
2019-12-31,GGBR4
2019-12-31,GOAU4
2019-12-31,GOLL4
2019-12-31,HAPV3
2019-12-31,HYPE3
2019-12-31,IRBR3
2019-12-31,ITSA4
2019-12-31,ITUB4
2019-12-31,JBSS3
2019-12-31,JPSA3
2019-12-31,KLBN11
2019-12-31,LREN3
2019-12-31,MGLU3
2019-12-31,MRFG3
2019-12-31,MRVE3
2019-12-31,MULT3
2019-12-31,NTCO3
2019-12-31,PCAR3
2019-12-31,PETR3
2019-12-31,PETR4
2019-12-31,QUAL3
2019-12-31,RADL3
2019-12-31,RAIL3
2019-12-31,RENT3
2019-12-31,SANB11
2019-12-31,SBSP3
2019-12-31,SUZB3
2019-12-31,TAEE11
2019-12-31,TIMS3
2019-12-31,UGPA3
2019-12-31,USIM5
2019-12-31,VALE3
2019-12-31,VBBR3
2019-12-31,VIIA3
2019-12-31,VIVT3
2019-12-31,WEGE3
2019-12-31,YDUQ3
2020-01-31,ABEV3
2020-01-31,AMER3
2020-01-31,AZUL4
2020-01-31,B3SA3
2020-01-31,BBAS3
2020-01-31,BBDC3
2020-01-31,BBDC4
2020-01-31,BBSE3
2020-01-31,BPAC11
2020-01-31,BRAP4
2020-01-31,BRFS3
2020-01-31,BRKM5
2020-01-31,BRML3
2020-01-31,CCRO3
2020-01-31,CIEL3
2020-01-31,CMIG4
2020-01-31,COGN3
2020-01-31,CRFB3
2020-01-31,CSAN3
2020-01-31,CSNA3
2020-01-31,CVCB3
2020-01-31,CYRE3
2020-01-31,ECOR3
2020-01-31,EGIE3
2020-01-31,ELET3
2020-01-31,ELET6
2020-01-31,EMBR3
2020-01-31,ENBR3
2020-01-31,EQTL3
2020-01-31,FLRY3
2020-01-31,GGBR4
2020-01-31,GOAU4
2020-01-31,GOLL4
2020-01-31,HAPV3
2020-01-31,HGTX3
2020-01-31,HYPE3
2020-01-31,IRBR3
2020-01-31,ITSA4
2020-01-31,ITUB4
2020-01-31,JBSS3
2020-01-31,JPSA3
2020-01-31,KLBN11
2020-01-31,LREN3
2020-01-31,MGLU3
2020-01-31,MRFG3
2020-01-31,MRVE3
2020-01-31,MULT3
2020-01-31,NTCO3
2020-01-31,PCAR3
2020-01-31,PETR3
2020-01-31,PETR4
2020-01-31,QUAL3
2020-01-31,RADL3
2020-01-31,RAIL3
2020-01-31,RENT3
2020-01-31,SANB11
2020-01-31,SBSP3
2020-01-31,SULA11
2020-01-31,SUZB3
2020-01-31,TAEE11
2020-01-31,TIMS3
2020-01-31,TOTS3
2020-01-31,UGPA3
2020-01-31,USIM5
2020-01-31,VALE3
2020-01-31,VBBR3
2020-01-31,VIIA3
2020-01-31,VIVT3
2020-01-31,WEGE3
2020-01-31,YDUQ3
2020-02-29,ABEV3
2020-02-29,AMER3
2020-02-29,AZUL4
2020-02-29,B3SA3
2020-02-29,BBAS3
2020-02-29,BBDC3
2020-02-29,BBDC4
2020-02-29,BBSE3
2020-02-29,BPAC11
2020-02-29,BRAP4
2020-02-29,BRFS3
2020-02-29,BRKM5
2020-02-29,BRML3
2020-02-29,CCRO3
2020-02-29,CIEL3
2020-02-29,CMIG4
2020-02-29,COGN3
2020-02-29,CRFB3
2020-02-29,CSAN3
2020-02-29,CSNA3
2020-02-29,CVCB3
2020-02-29,CYRE3
2020-02-29,ECOR3
2020-02-29,EGIE3
2020-02-29,ELET3
2020-02-29,ELET6
2020-02-29,EMBR3
2020-02-29,ENBR3
2020-02-29,EQTL3
2020-02-29,FLRY3
2020-02-29,GGBR4
2020-02-29,GOAU4
2020-02-29,GOLL4
2020-02-29,HAPV3
2020-02-29,HGTX3
2020-02-29,HYPE3
2020-02-29,IRBR3
2020-02-29,ITSA4
2020-02-29,ITUB4
2020-02-29,JBSS3
2020-02-29,JPSA3
2020-02-29,KLBN11
2020-02-29,LREN3
2020-02-29,MGLU3
2020-02-29,MRFG3
2020-02-29,MRVE3
2020-02-29,MULT3
2020-02-29,NTCO3
2020-02-29,PCAR3
2020-02-29,PETR3
2020-02-29,PETR4
2020-02-29,QUAL3
2020-02-29,RADL3
2020-02-29,RAIL3
2020-02-29,RENT3
2020-02-29,SANB11
2020-02-29,SBSP3
2020-02-29,SULA11
2020-02-29,SUZB3
2020-02-29,TAEE11
2020-02-29,TIMS3
2020-02-29,TOTS3
2020-02-29,UGPA3
2020-02-29,USIM5
2020-02-29,VALE3
2020-02-29,VBBR3
2020-02-29,VIIA3
2020-02-29,VIVT3
2020-02-29,WEGE3
2020-02-29,YDUQ3
2020-03-31,ABEV3
2020-03-31,AMER3
2020-03-31,AZUL4
2020-03-31,B3SA3
2020-03-31,BBAS3
2020-03-31,BBDC3
2020-03-31,BBDC4
2020-03-31,BBSE3
2020-03-31,BPAC11
2020-03-31,BRAP4
2020-03-31,BRFS3
2020-03-31,BRKM5
2020-03-31,BRML3
2020-03-31,CCRO3
2020-03-31,CIEL3
2020-03-31,CMIG4
2020-03-31,COGN3
2020-03-31,CRFB3
2020-03-31,CSAN3
2020-03-31,CSNA3
2020-03-31,CVCB3
2020-03-31,CYRE3
2020-03-31,ECOR3
2020-03-31,EGIE3
2020-03-31,ELET3
2020-03-31,ELET6
2020-03-31,EMBR3
2020-03-31,ENBR3
2020-03-31,EQTL3
2020-03-31,FLRY3
2020-03-31,GGBR4
2020-03-31,GOAU4
2020-03-31,GOLL4
2020-03-31,HAPV3
2020-03-31,HGTX3
2020-03-31,HYPE3
2020-03-31,IRBR3
2020-03-31,ITSA4
2020-03-31,ITUB4
2020-03-31,JBSS3
2020-03-31,JPSA3
2020-03-31,KLBN11
2020-03-31,LREN3
2020-03-31,MGLU3
2020-03-31,MRFG3
2020-03-31,MRVE3
2020-03-31,MULT3
2020-03-31,NTCO3
2020-03-31,PCAR3
2020-03-31,PETR3
2020-03-31,PETR4
2020-03-31,QUAL3
2020-03-31,RADL3
2020-03-31,RAIL3
2020-03-31,RENT3
2020-03-31,SANB11
2020-03-31,SBSP3
2020-03-31,SULA11
2020-03-31,SUZB3
2020-03-31,TAEE11
2020-03-31,TIMS3
2020-03-31,TOTS3
2020-03-31,UGPA3
2020-03-31,USIM5
2020-03-31,VALE3
2020-03-31,VBBR3
2020-03-31,VIIA3
2020-03-31,VIVT3
2020-03-31,WEGE3
2020-03-31,YDUQ3
2020-04-30,ABEV3
2020-04-30,AMER3
2020-04-30,AZUL4
2020-04-30,B3SA3
2020-04-30,BBAS3
2020-04-30,BBDC3
2020-04-30,BBDC4
2020-04-30,BBSE3
2020-04-30,BPAC11
2020-04-30,BRAP4
2020-04-30,BRFS3
2020-04-30,BRKM5
2020-04-30,BRML3
2020-04-30,CCRO3
2020-04-30,CIEL3
2020-04-30,CMIG4
2020-04-30,COGN3
2020-04-30,CRFB3
2020-04-30,CSAN3
2020-04-30,CSNA3
2020-04-30,CVCB3
2020-04-30,CYRE3
2020-04-30,ECOR3
2020-04-30,EGIE3
2020-04-30,ELET3
2020-04-30,ELET6
2020-04-30,EMBR3
2020-04-30,ENBR3
2020-04-30,EQTL3
2020-04-30,FLRY3
2020-04-30,GGBR4
2020-04-30,GOAU4
2020-04-30,GOLL4
2020-04-30,HAPV3
2020-04-30,HGTX3
2020-04-30,HYPE3
2020-04-30,IRBR3
2020-04-30,ITSA4
2020-04-30,ITUB4
2020-04-30,JBSS3
2020-04-30,JPSA3
2020-04-30,KLBN11
2020-04-30,LREN3
2020-04-30,MGLU3
2020-04-30,MRFG3
2020-04-30,MRVE3
2020-04-30,MULT3
2020-04-30,NTCO3
2020-04-30,PCAR3
2020-04-30,PETR3
2020-04-30,PETR4
2020-04-30,QUAL3
2020-04-30,RADL3
2020-04-30,RAIL3
